2026-02-08 21:46:22.328 | INFO     | src.rwaengine.utils.portfolio_loader:_load_portfolios:34 - Loaded portfolio definitions from portfolios.json
2026-02-08 22:13:05.897 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:13:05.897 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:13:05.897 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:13:05.909 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:13:05.910 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:13:05.911 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:13:05.911 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:13:05.912 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:13:05.913 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:13:05.928 | INFO     | __main__:main:115 - Computing Benchmarks...
2026-02-08 22:13:05.929 | INFO     | src.rwaengine.analysis.plotter:plot_comparison:52 - 🎨 Generating professional dual-panel plot...
2026-02-08 22:13:06.653 | SUCCESS  | src.rwaengine.analysis.plotter:plot_comparison:132 - 📈 Professional Dashboard saved to comparison_result.png
2026-02-08 22:13:06.653 | INFO     | src.rwaengine.analysis.plotter:plot_allocation_history:138 -  Generating allocation history plots...
2026-02-08 22:13:07.068 | SUCCESS  | src.rwaengine.analysis.plotter:plot_allocation_history:171 -   Allocation plot saved to allocation_Black-Litterman.png
2026-02-08 22:13:07.475 | SUCCESS  | src.rwaengine.analysis.plotter:plot_allocation_history:171 -   Allocation plot saved to allocation_Markowitz_MV.png
2026-02-08 22:13:07.477 | INFO     | __main__:archive_results:46 - 📦 Archiving results to: outcomes\20260208_221307_mag_seven_3yr_Unconstrained_JSON ...
2026-02-08 22:13:40.987 | INFO     | src.rwaengine.utils.portfolio_loader:_load_portfolios:34 - Loaded portfolio definitions from portfolios.json
2026-02-08 22:13:40.988 | INFO     | src.rwaengine.utils.portfolio_loader:get_tickers:55 - Selected Portfolio 'mag_seven': 7 assets
2026-02-08 22:13:40.988 | INFO     | __main__:main:82 -   Fetching Data for [JSON] Strategy...
2026-02-08 22:13:40.988 | INFO     | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:24 - Fetching 9 assets (2025-02-08 to 2026-02-08) | Proxy: None
2026-02-08 22:13:41.425 | SUCCESS  | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:59 - Fetched 2250 rows successfully.
2026-02-08 22:13:41.427 | WARNING  | __main__:main:92 - ☢️  RUNNING IN NO-RISK MODE ☢️
2026-02-08 22:14:02.981 | INFO     | src.rwaengine.utils.portfolio_loader:_load_portfolios:34 - Loaded portfolio definitions from portfolios.json
2026-02-08 22:14:02.981 | INFO     | src.rwaengine.utils.portfolio_loader:get_tickers:55 - Selected Portfolio 'mag_seven': 7 assets
2026-02-08 22:14:02.981 | INFO     | __main__:main:82 -   Fetching Data for [JSON] Strategy...
2026-02-08 22:14:02.982 | INFO     | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:24 - Fetching 9 assets (2025-02-08 to 2026-02-08) | Proxy: None
2026-02-08 22:14:03.552 | SUCCESS  | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:59 - Fetched 2250 rows successfully.
2026-02-08 22:14:03.553 | WARNING  | __main__:main:92 - ☢️  RUNNING IN NO-RISK MODE ☢️
2026-02-08 22:15:24.343 | INFO     | src.rwaengine.utils.portfolio_loader:_load_portfolios:34 - Loaded portfolio definitions from portfolios.json
2026-02-08 22:15:24.344 | INFO     | src.rwaengine.utils.portfolio_loader:get_tickers:55 - Selected Portfolio 'mag_seven': 7 assets
2026-02-08 22:15:24.344 | INFO     | __main__:main:82 -   Fetching Data for [JSON] Strategy...
2026-02-08 22:15:24.344 | INFO     | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:24 - Fetching 9 assets (2023-02-09 to 2026-02-08) | Proxy: None
2026-02-08 22:15:24.829 | SUCCESS  | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:59 - Fetched 6759 rows successfully.
2026-02-08 22:15:24.832 | WARNING  | __main__:main:92 - ☢️  RUNNING IN NO-RISK MODE ☢️
2026-02-08 22:15:24.832 | INFO     | src.rwaengine.analysis.backtester:run:24 - ⏳ Starting Multi-Strategy Backtest from 2024-02-12...
2026-02-08 22:15:24.833 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:24.833 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:24.858 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:24.859 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:24.859 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:24.860 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:24.876 | INFO     | src.rwaengine.analysis.backtester:run:70 - 📅 Step 2024-02-12: Rebalanced.
2026-02-08 22:15:24.877 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:24.877 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:24.880 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:24.880 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:24.880 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:24.881 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:24.893 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:24.894 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:24.895 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:24.896 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:24.896 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:24.896 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:24.910 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:24.910 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:24.911 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:24.913 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:24.913 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:24.914 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:24.927 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:24.927 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:24.929 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:24.929 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:24.929 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:24.930 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:24.941 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:24.942 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:24.945 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:24.945 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:24.946 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:24.946 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:24.959 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:24.960 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:24.961 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:24.962 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:24.962 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:24.962 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:24.976 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:24.977 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:24.978 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:24.978 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:24.979 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:24.979 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:24.991 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:24.991 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:24.994 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:24.994 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:24.995 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:24.995 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.007 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.008 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.011 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.011 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.014 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.014 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.031 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.032 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.034 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.035 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.036 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.036 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.051 | INFO     | src.rwaengine.analysis.backtester:run:70 - 📅 Step 2024-11-26: Rebalanced.
2026-02-08 22:15:25.052 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.052 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.054 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.054 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.055 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.055 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.072 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.073 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.075 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.076 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.076 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.078 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.095 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.096 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.099 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.100 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.101 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.101 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.117 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.118 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.121 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.121 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.122 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.122 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.140 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.141 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.143 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.144 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.145 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.145 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.161 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.162 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.165 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.166 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.166 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.166 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.180 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.181 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.184 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.185 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.186 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.186 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.203 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.203 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.205 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.206 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.206 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.206 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.223 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.223 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.231 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.231 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.232 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.233 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.253 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.254 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.256 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.257 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.257 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.257 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.277 | INFO     | src.rwaengine.analysis.backtester:run:70 - 📅 Step 2025-09-17: Rebalanced.
2026-02-08 22:15:25.277 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.278 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.280 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.281 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.282 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.282 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.303 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.303 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.305 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.306 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.307 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.307 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.320 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:15:25.321 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:15:25.322 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:15:25.323 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:15:25.323 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:15:25.324 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:15:25.339 | INFO     | __main__:main:115 - Computing Benchmarks...
2026-02-08 22:15:25.340 | INFO     | src.rwaengine.analysis.plotter:plot_comparison:52 - 🎨 Generating professional dual-panel plot...
2026-02-08 22:15:26.081 | SUCCESS  | src.rwaengine.analysis.plotter:plot_comparison:132 - 📈 Professional Dashboard saved to comparison_result.png
2026-02-08 22:15:26.082 | INFO     | src.rwaengine.analysis.plotter:plot_allocation_history:138 -  Generating allocation history plots...
2026-02-08 22:15:26.519 | SUCCESS  | src.rwaengine.analysis.plotter:plot_allocation_history:171 -   Allocation plot saved to allocation_Black-Litterman.png
2026-02-08 22:15:26.953 | SUCCESS  | src.rwaengine.analysis.plotter:plot_allocation_history:171 -   Allocation plot saved to allocation_Markowitz_MV.png
2026-02-08 22:15:26.954 | INFO     | __main__:archive_results:46 - 📦 Archiving results to: outcomes\20260208_221526_mag_seven_3yr_Unconstrained_JSON ...
2026-02-08 22:18:17.775 | INFO     | src.rwaengine.utils.portfolio_loader:_load_portfolios:34 - Loaded portfolio definitions from portfolios.json
2026-02-08 22:18:17.776 | INFO     | src.rwaengine.utils.portfolio_loader:get_tickers:55 - Selected Portfolio 'mag_seven': 7 assets
2026-02-08 22:18:17.776 | INFO     | __main__:main:83 -    Fetching Data for [JSON] Strategy...
2026-02-08 22:18:17.776 | INFO     | __main__:main:84 -    Target Backtest: 1 years | Fetching: 2 years (incl. warm-up)
2026-02-08 22:18:17.776 | INFO     | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:24 - Fetching 9 assets (2024-02-09 to 2026-02-08) | Proxy: None
2026-02-08 22:18:18.276 | SUCCESS  | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:59 - Fetched 4500 rows successfully.
2026-02-08 22:18:18.279 | WARNING  | __main__:main:94 - ☢️  RUNNING IN NO-RISK MODE ☢️
2026-02-08 22:18:18.279 | INFO     | src.rwaengine.analysis.backtester:run:24 - ⏳ Starting Multi-Strategy Backtest from 2025-02-12...
2026-02-08 22:18:18.280 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
2026-02-08 22:18:18.280 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:18:18.306 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:18:18.306 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:18:18.308 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 3 Investor Views...
2026-02-08 22:18:18.308 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:18:18.325 | INFO     | src.rwaengine.analysis.backtester:run:70 - 📅 Step 2025-02-12: Rebalanced.
2026-02-08 22:18:18.326 | INFO     | src.rwaengine.strategy.generators.json_loader:generate_views:21 - Loading static views from E:\PyProjects\algoRWA\portfolios\views_backtest.json for mag_seven...
